Three of us arrived for dinner about 5:30 on a week night without reservations.,1
The blond wood decor is very soothing  the premium sake is excellent and the service is great.,1
There is usually a wait but it is well worth it.,1
Be careful  when they say spicy  they mean it!,1
Your money could easily be better spent elsewhere (Anywhere).,1
Only drawback - they won't toast your bagel  and they don't make eggs for the bagel.,0
As always we had a great glass of wine while we waited.,1
Bring your appetites.,1
The wait staff is pleasant  fun  and for the most part gorgeous (in the wonderful aesthetic beautification way  not in that she's-way-cuter-than-me-that-b@#$* way).,1
Of course this atmosphere is lacking  but what do you expect from a 24 hour bagel place anyways?,0
Service was very good and warm.,1
For dinner I had the chicken tikka-masala and some garlic naan.,1
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,1
Like others have said  don't expect the restaurant to make a nite out romantic for you and yes  a busy restaurant may require you to wait.,1
Seriously  this place kicks ass.,1
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,1
Also  because it is so thin  it gets cold very quickly and its not that filling.,0
The food is nothing like its menu description.,1
Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,1
It's just O.K. pizza.,1
I loved it and would HIGHLY RECOMMEND.,1
I've been here twice now.,1
The food is decent at best  and the ambience  well  it's a matter of opinion  some may consider it to be a sweet thing  I thought it was just annoying.,1
THE BEST PLACE TO BRING KIDS OR ANY FRIENDS WHO WANT TO DO SOMETHING DIFFERENT.,1
The service was a bit slow  but they were very friendly.,1
However  I do not understand the extraordinary hype about this restaurant.,1
It's a small cute restaurant.,1
I will be returning.,1
Leon is an East Village gem: casual but hip  with well prepared basic French bistro fare  good specials  a warm and lively atmosphere.,1
The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.,1
Thius is a must for anyone who loves Shabu-Shabu.,1
The food was absolutely horrible!,0
Food doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.,1
Restaurant was dirty and unkempt.,0
Nice place though.,1
Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!,1
Similar to other Indian restaurants  they use the dinner special to attract customers at the door.,1
It is a small restuarant so go early and it will be nice and quiet- go late and it will be packed!,1
The people with carts of food don't understand you because they don't speak English  their job is to give you the delicious food you point at.,1
The crackling calamari salad  which is usually a cheap disaster at many restaurants  is crispy and lightly dressed.,1
Not the greatest sushi place  but excellent for a $19.95 all you can eat.,1
Shockingly easy to throw a group dinner here: simple contract  deposit only to hold the date the entire 2nd fl mezz for our grp of 20.,1
The Thai ice tea was amazingly smooth and yummy!,1
We've never had any problems with the staff but maybe we've been lucky?,1
Drinks way over priced.,1
The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.,1
What I didn't like was how the food came right after it was ordered.,1
But WARNING: to all those that use this site be weary  be very weary of recommendations.,0
Moderate prices.,1
We had a great time at the Jekyll and hyde Pub last night.,1
Try it side by side and there's no comparison.,1
I think I've had some the best meals of my life at minnow.,1
My biggest complaint was the un-tasty food although presented well.,1
This tiny restaurant is as cozy as it gets  with that certain Parisian flair.,1
So sorry I can't rate this better.,1
Most importantly  food is excellent.,1
Buon appetito!,1
Great roofdeck  nice group of 30 somethings  but no music  kind of quiet.,1
If we were to move from the upper east side  we would genuinely miss this restaurant.,1
The best part of the experience was knowing that the manager (a bubbly  friendly young woman with a great smile) truly cared about how we were doing.,1
Ok  for all of us growing up in the Village of NYC  we have spoiled by a plethora of restaurants  most of which stay open very late.,1
However  service was as plain as sesame crusted Salmon I had.,1
I would highly recommend it.,1
It's great to go for a quick lunch either alone or with a friend.,1
The food was mediocre at best but it was the horrible service that made me vow never to go back.,0
LLOOVVE THIS PLACE.,1
So some of the reviews here are accurate about the crowd and noise.,0
You get what you pay for and with that logic in mind  Spice is a great place to grab some cheap eats and drinks in a beautiful setting.,1
Finally  after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be.,1
Place should also have a 1 2 3 chili rating to be more authentic...,1
The service was terrible  we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.,0
Went last Thursday.,1
I love this place more and more everytime i go.,1
I go and eat out at many different restaurants and this is one place you have go and try.,1
Other than being a little crowded and a bit overpriced  the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!,1
We only ordered desserts and drinks  but no refills were offered.,0
Saul is the best restaurant on Smith Street and in Brooklyn.,1
Waiters are slow but sweet.,1
I have been here a few times for dinner  once for brunch and twice for lunch.,1
We went to Ino for Valentines.,1
the real kicker of the menu  however  is the beef cubes or the chicken with chili and lemon grass.,1
It was good  but was not what I thought it would be.,1
The music is the best among all the Indian restaurants I have visited.,1
The bread and lamb chops I had before the meal were quite good  however.,1
He always says  I don't have customers.,1
Rao's has the best service and atmosphere in NYC.,1
instead ordered an ice cold beer which to me works with indian.,1
Good for dates or with friends.,1
They never brought us complimentary noodles  ignored repeated requests for sugar  and threw our dishes on the table.,1
one of the best Chicken Tikka Masala.,1
Excellent dumplings served amid clean  chic decor.,1
The kitchen however  is almost always slow.,1
The corned beef and pastrami are excellent  much less fatty than those big tourist places around Times Square.,1
Cute place  nice wait staff but would never go there again.,1
We had a good time.,1
Also  the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected  but a truly above and beyond thing to do...,1
people are rude bit again it's new york!,0
We all felt it was worth it.,1
The plain slice is great and if you get toppings  the whole slice is topped with them  not sparsely sprinkled on like some places.,1
Service was also horrible and the ambience is not that great.,0
Service is great  takeout is good too.,1
Based on the reviews on here  it appears that the restaurant is overwhelmed after the 7 PM.,1
The pizza is overpriced and soggy.,1
Everything is excellent  the menu is quite extensive  and you eat with a view on both sides of the city.,1
You'll pay at least double at any other Italian restaurant in the city  and most still don't compare.,1
For the quality of food  a little too expensive.,0
Came looking for this place because I heard good things.,1
I live on the street this place is on.,1
Horrible.,0
Here's to the fake fish tanks too...,0
Its worth the wait though.,1
I've never had bad service and the fish is fresh and delicious.,1
The first time I went  and was completely taken by the live jazz band and atmosphere  I ordered the Lobster Cobb Salad.,1
we decided to eat in tea room which was small and cute.,1
What an amazing meal and experience!,1
Unique apppetizers.,1
The staff has always been attentive and kind  and I've always been amazed at how they've handled all the various different group sizes that come in.,1
IT is the best deal in town for a Monday night dinner at a fine restaurant.,1
Nothing special about this place.,1
Also  the sandwiches (nearing $7) didn't come with anything like chips or a side.,0
and never strayed.,1
The wait here is long for dim sum  but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig  this is a sleek (for Chinatown) alternative.,1
Leave the kids at home!,1
This place has good potential  but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.,1
Everything is always cooked to perfection  the service is excellent  the decor cool and understated.,1
And all of that won't break your bank!,1
The Thai food is good.,1
Just moved to the neighborhood and we've been trying all the West Village Sushi restaurants.,1
Great selection of wine  and seafood.,1
delicious.,1
Acceptable prices.,1
Big thumbs up!,1
we were seated at the sushi bar in front of yasuda.,1
We have lived in Chelsea for two years and have never noticed this restaurant.,1
As I made the title  it's an affordable restaurant for great taste.,1
They even scoop it out nice (for those on a diet) not too much not to little.,1
Definitely not worth the price!,0
Orsay  is a very pleasnt throw back to traditional French food  and French service as well.,1
It's easy to get a table for a large group and you don't get hustled out.,1
Great food at reasonable prices.,1
Salads are a delicious way to begin the meal.,1
I ordered tamarind duck and my wife ordered noodles with ground beef  and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways.,1
That's why you have to pay more for that.,1
If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,1
I loved it.,1
They're are better Taiwanese restaurants and they are located in Flushing  Queens.,1
The prices are about $9 for an entree for dinner and even less for lunch.,1
and you can't beat the prices.,1
but I wouldn't wanna live there.,1
Arigato Gozimas Yuka!,1
Should you happen to be impressed by the cuisine definitely try it.,1
I had the black cod with yuzu sauce  which was wonderful.,1
Prices too high for this cramped and unappealing resturant.,0
Tuk Tuk is one of the rare choices for me to go in Brooklyn.,1
This quiet dark asian bistro is well worth the trip.,1
I knew upon visiting NYC that I wanted to try an orginal deli.,1
I would highly recommend this place!,1
Total hipster-wannabe attitude in an otherwise sweet spot.,1
Yes  there might be a wait if you have no reservations.,0
Thank You Emilio.,1
First of all Dal Bukhara Rocks.,1
Everything  from the soft bread  soggy salad  and 50 minute wait time  with an incredibly rude service to deliver below average food.,1
- i asked for them spicy and they were delicious).,1
It is terrific  as is the value.,1
The sicilian is my favorite it is moist not dry like most places but all their pizza is great!,1
Downstairs lounge is always a good attraction,1
The menu prices are a bit expensive for what you get in quality and portion size.,0
The food was amazing  and the service was prompt and helpful  but not over-bearing or rushed.,1
(food was delivered by a busboy  not waiter) We got no cheese offered for the pasta  our water and wine glasses remained EMPTY our entire meal  when we would have easily spent another $20 on wine.,0
The takeout is great too since they give high quality tupperware as well.,1
The food was not fresh  the sauces were bland and very oily.,1
Off the beaten path  this jewel of a restaurant shines just one block away from the plethora of 6th street Indian restaurants.,1
Could be pricey without a prix fixe meal.,0
This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.,1
I would defiantly come back here again as one of my top choices.,1
One of us actually liked the expresso - that's it.,1
Everyone was more then happy with his choices.,1
Again  the waitress was awesome.,1
Worth the trip from Manhattan.,1
I loved everythig about it-especially the shows and actors.,1
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,1
The food was just OK  I would never go back.,0
Zero ambiance to boot.,0
Got a little loud after 8pm when the joint got full.,0
Scalina Fedeli reminded me why service is so integral to fine dining.,1
i recommend the thai popcorn :),1
I can't wait for the nex time.,1
Everything looks great  the drinks  the decor  the food  even the people.,1
As soon as my father lifted his pen from the check a chef appeared to usher us out.,0
The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.,1
Great neighborhood joint.,1
The tuna and wasabe potatoes are excellent.,1
The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).,0
My fiance took me to Scopa last week for my birthday and I couldn't believe the food.,1
Ummm...the beer was cold.,1
I take all my NYC guests to VT's.,1
It is sometimes a little cramped  and can get a little warm  but hello  it's NYC!,1
We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink  on the house.,1
Good crowd  good outdoor seating  with a hip japanese vibe.,1
Even with the prix fixe pricing  this restaurant is not worth it.,0
We asked to be moved (which took half an hour)  and then were seated in a high traffic area in the back  even though the rest of the room was practically empty.,0
Good to find a restaurant where the owners have some imagination and they have actually pulled it off  like in this case.,1
However  their popularity has yet to slow down  and I still find myself drawn to their ambiance and delectable reputation.,1
Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters  the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.,1
The Halibut was too salty  dessert was so so (don't waste any of your calories) and service was poor.,1
The view is spectacular  and the food is great.,1
The place wasn't too hard to find  but it was kind of packed  as soon as my boyfriend and I got our food  the line reached the door.,1
Good bagels and good cream cheese.,1
The food is wonderful  tasty and filling  and the service is professional and friendly.,1
It is also extremely well priced.,1
Always great service!,1
I am happy i did the food was awsome.,1
I have been in many restaurants all over the city and Roth's Steakhouse has quickly become one of my favorites.,1
We ordered the chicken casserole  but what we got were a few small pieces of chicken  all dark meat and on the bone.,1
A bit breezy up there on the mezzanine from the wind coming from the tracks.,0
I went to DF for Valentines Day dinner.,1
I recommend the jelly fish  drunken chicken and the soupy dumplings  certainly the stir fry blue crab.,1
I LOVED THE SHOWS.,1
and i have been around the block  to say the very least.,1
We could have made a meal of the yummy dumplings from the dumpling menu.,1
The aesthetics of this place are like an airport lounge.,0
Then  get ripped on free box wine.,1
My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,1
If you don't mind pre-sliced low quality fish  unfriendly staff and a sushi chef that looks like he is miserable then this is your place.,0
The food itself was just ok - nothing spectacular - but the service was awful.,0
The pizza is yummy and I like the atmoshpere.,1
As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats  except at Taj Mahal.,0
Also  don't plan on asking for your favorite roll  if it's not on the menu  you can't have it.,0
Give it a try and enjoy.,1
Good food.,1
...and that's saying a lot.,1
those rolls were big  but not good and sashimi wasn't fresh.,0
The pesto pizza was excellent  thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.,1
The only thing I could get attention from was one of at least two cats running around that kept batting at my table.,0
if your into thai..you cannot miss this great restaurant.,1
Going to Ballato's is like coming home and eating in my own kitchen  an absolute delight!,1
try the spicy shrimp appetizer (again  not the greatest value in the world but worth the price) and the lamb vindaloo is great.,1
However  go for the ambience  and consider the food just a companion for a trip across the world!,0
I think this is one of the more underrated places in the city.,1
for out-of-towners who will get a big thrill out of the location!,1
Everyone that has ever come here with me has become a convert and returned regularly with their own friends.,1
Food was good not great not worth the wait or another visit,0
I go at least 3 times a month and have never been disappointed.,1
Obviously the Chinese translation of this place does not mean Big Wong  it actually means Great Prosperity.,1
I think the restaurant was too loud (when full) to be romantic.,0
I have had so many dinners here and it's always been perfect - on a date with my husband  with my mom  with girlfriends and larger groups.,1
When you want a piece of beef  head on over.,1
Delicate spices  onions  eggs and a kick-ass roti.,1
Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.,1
I actually gave Patroon another chance before writing this  but the second visit was even worse.,0
Also  if you don't want to sit at a certain table  you don't have to!,1
Unbelievable.,1
A little pricey but it really hits the spot on a Sunday morning!,1
I've been living in the Columbia University area for about 10 years with 3 kids - now in their teens.,1
The menu has lots of options: I hope to go back to try those potato pancakes.,1
As soon as I wake up on a saturday or sunday it is the first thing on my mind is when and how I will be getting to fried dumpling.,1
The staff isn't the friendliest or most competent  and I am stickler for service  but everything else about this place makes up for it.,1
My wife and I will usually only order one primi and one secondi and split them  as they tend to offer large portions.,1
This restaurant was way overhyped.,0
I've overheard comments from him to his employees that should not have been delivered in the dining area and I've been sitting there while he lectured another customer.,0
Delicious crab cakes too.,1
Now at the top of our list  Del Frisco's Steakhouse.,1
I cannot imagine you not rushing out to eat there.,1
This was the worst dining experience I've ever had.,0
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,1
Just bring someone who speaks Cantonese because waiter may not understand you.,0
I thought I had died and gone to heaven.,1
Not someplace I would seek to try out but if I am in the area again  I will certainly stop by.,1
The bruschetta and panini's are so yummy!,1
Food was okay  nothing great.,1
Every waitress and customer who passed by me bumped into my chair.,0
I have been going there since it opened and I can't get enough.,1
Always popular  always full  always a wait.,0
In fact  you can't miss it.,1
I recently tried Suan and I thought that it was great.,1
A little noise but I think that was because of our party!,1
It is run by the same Sichuan chef who started the chain in Chinatown.,1
Get the feeling they settled into a groove a while ago.,1
If the omakase is to showcase technique and variety  serving almost 40% of items BBQ-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.,1
I can't wait for summer  when they serve outside on their gigantic patio.,1
Best Pastrami I ever had and great portion without being ridiculous.,1
If you are someone who appreciates the same things but hope to have food to spare or share  Kai may not be the best option.,1
go here for the drinks!,1
I don't get it  what's so special about Prune ?,0
I'd definitely recommend this little place.,1
Again  if you are in this neighborhood - by all means  come here.,1
The first 2 courses were very good  but the chocolate sampler was too rich for me and the dessert wine far too sweet.,0
Butter was melted  white wine warm  cheese oozing everywhere.,1
We had a party in their private room and they made it truly memorable and were very helpful in the planning.,1
Do yourself a favor and walk the extra avenue from joe's to eat here.,1
It cannot be the ambience  because the place is very cramped and some guests have to sit in an aisle.,0
I have eaten at Shabu Tatsu at least 5 times and I always want to go back for more!,1
We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,0
Authentic Pakistani food.,1
The staff has always been friendly without seeming grating  and the chef has greeted us on a couple of occasions.,1
Get it together.,0
The eggplant parmesan is also great  and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.,1
Quality ingredients preparation all around  and a very fair price for NYC.,1
Service was very good - prompt  attentive and non-intrusive.,1
My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid  and was unnecessarily heated with a burner.,0
We began with the cheese fondue (the artisanal blend) and added apples and kielbasa to dip.,1
In such a crappy part of town to find a good value for lunch  this place is great.,1
Its not curry in a slurry crap  and regular run of the mill food.,1
In fact  while leaving the place we saw two people looking at the menu  and I couldn't help telling them that the food was horrible.,0
Even though the restaurant was packed  we were seated promptly and even asked for a table upstairs with no problems.,1
If you want Americanized Chinese food with your usual watery  generic white sauce  this is your place.,0
The bread is the soft paratha bread (unlike the plain bread they use in Calcutta)  and the stuffing is tandoori styled and very flavorful.,1
Service is friendly  prices are good - delivery time was a little slow  but for the way this pizza tastes  I'm willing to overlook it.,1
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,1
The service is excellent  the decor is great  and the food is delicious and comes in large portions.,1
A word to the wise - the Hoboken health inspector clued me to his findings that this is THE cleanest restaurant in town.,1
An excellent service,1
The food however  is what one might expect.,1
I LOVE their Thai noodles with shrimp and chicken and coconut juice is the MUST!,1
I must give it Yon out of Yon stars!,1
The pizza was really good.,1
The only possible drawback to this last point is that as of the date of this posting  the additional menu items are only written in Chinese.,1
Food is average  and I would say even the chain restaurant Baluchi's tastes better.,0
The place is small and cramped but the food is fantastic.,1
The food is tasty and portion sizes are appropriate.,1
A little crowded but they move that line really fast!,1
Enjoy!!!,1
Kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.,1
Kudos to Po!,1
The entertainment was great they have shows that go on through out the dinner.,1
My boyfriend and I were in NY for a few days and Pastis was a place that came recommended.,1
The food is so cheap and the waiters are nice.,1
The food there is so good that even to order out the wait is incredible.,1
The bartender on my most recent visit was so incredibly rude that I will never go back.,0
Their sushi  Kamikaze and other Rolls are fresh and well presented.,1
For authentic Thai food  look no further than Toons.,1
It's true  you feel like your in a scene from Goodfellas.,1
I read the other review and have to say I had the opposite experience here last Sunday.,1
The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners  which is not good considering the bill was nearly $100.,0
I choose to go with one of the special  the braised lamb shank in red wine  which was excellent.,1
If anyones has doubt of not knowing enough about wines please check their wine list.,1
Never again!,0
The only concern i have is with the slighly all-business waitstaff who order and throw the food down  rushing you out.,0
Have the iced tea.,1
For Park avenue I expected so much more.,0
Small servings for main entree  i had salmon (wasnt impressed) girlfriend had chicken  it was good.,1
So rude.,0
you can actually get 2 salads worth if u take it home and add it to some lettuce!,0
The ambience is very romantic and definitely a good place to bring a date.,1
They are FAST.,1
It is far more popular as a bar than as a restaurant  with only a few tables and the waiter being the bartender  but we greatly enjoyed the unobtrusive atmosphere.,1
The food is very good for it's price  better than most fried dumplings I've had.,1
There are much better places in NY with better prices.,0
Very neighborhoody  very quick and sufficient.,1
Obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys.,1
I ate here a week ago and found most dishes average at best and too expensive.,0
Everything is delicious  though  my gf and I come here once a week sometimes- you will get addicted!,1
And I could do without the cigar smoke.,0
Still  try it once  since if you end up loving the food  it could be one of your best dining experiences.,1
I've waited over one hour for food.,0
Other guests enjoyed pizza  santa fe chopped salad and fish and chips.,1
The ambience is very calm and quiet.,1
Both times I was extremely dissappointed by the service  which was boarderline rude.,0
Great deal!,1
Stay away from the latter since you won't go for seconds (hint hint).,0
not only does make the best pizza in NY   maybe anywhere.,1
The spicy Tuna roll is huge and probably the best that I've had at this price range.,1
Price and quality of fish alone will keep us from making a return visit.,0
Our waiter and all of the people helping him were attentive and genuine.,1
The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,1
This is one of the best comfort food places in the city.,1
Overall  the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.,1
I had a huge pastrami sandwich on a roll.,1
Though you will undoubtedly be seated at a table with what seems like barely enough room (no matter what the size of your party)  the warm atomosphere is worth the cramped quarters- you'll have fun and forgot about the tight spot you're in.,1
The fish was not fresh and the rice tasted old and stale.,0
Considering their price of $6.25 for lunch special  the dish was ridiculously small.,0
This is the pinnacle of Indian Fast Food (all fast foods in my opinion).,1
Besides  when you have bad service  that's less money you have to tip.,0
We do not need to go to a four-star restaurant anymore.,1
The wine list is also really nice.,1
I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,1
I plan on stopping by next week as well.,1
Service was devine  oysters where a sensual as they come  and the price can't be beat!!!,1
Compared to Ess-a  Tal offers a less doughy bagel!,0
Ballato's is consistently delicious authentic italian food.,1
The service was attentive  yet discreet.,1
As a retired hipster  I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.,1
For those prices and the dressed up atmosphere you expect more and should get more.,0
Then  IF they answer the phone  you're lucky if they don't hang up on you!,0
They offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,1
We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,1
The food was pretty tradional but it was hot and good with large portions.,1
Highly recommended to all!,1
highly recommended.,1
Unless you are eating in the Pizzeria side of this place  and are not in a rush  this place is a bad idea.,0
You have to increase the service a lot.,0
Ambiance is barely romantic but management tries.,0
I must warn the reader that the portions sizes are very small (especially the appetizers)  so if you plan to eat until you are full and do not intend to order the chef's special tasting menu  prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing)  a main entree  and the cold udon at the end of the meal.,1
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,0
After we got our sashimi order  I could not believe how small the portions were!,0
After the main course came  we didn't see our waiter for at least 40 MINUTES!,0
It will be on my to do list the next visit to NYC.,1
Nothing better than buying a snapple for $3.25 too.,1
When family came in he gave them apps to test their palets  and then ordered for them.,1
I was pleasantly surprised to find this gem in Hoboken.,1
Service is extraordinary  yet not overbearing  and the decor brings a taste of trendy SoHo into Queens.,1
The dosas are skimpy  unattractive and drip with grease  and personally I'd drink popcorn topping before I'd eat another one of these.,0
The service was excellent and the food was delicious.,1
If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,1
After a seafood craving  i checked citysearch and chose to go to Fish based on a previous review and the citysearch info.,1
Right off the major deegan you get ladies from all over the city.,1
Until you realize that their five minutes is meaningless and your wait may be anywhere from two to twenty minutes it may be frustrating.,1
always fresh and delicious.,1
The food was very good  but not very thai.,1
Thalia is a beautiful restaurant with beautiful people serving you  but the food doesn't quite match up.,0
The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,1
This is the perfect spot for meeting friends  having lunch  dinner  pre-theatre or after-theatre drinks!,1
This is a fun restaurant to go to.,1
The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it  they graciously provided me with ONE piece of poorly cooked potato.,1
Had a late night dinner on a Saturday night.,1
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,1
Their sake martini is wonderful.,1
Well  this place is so Ghetto its not even funny.,0
Bravissimo !!,1
Once they ran out of Gnochi and made it for me from scratch!,1
We would like to thank Marcelo and Grace for a wonderful dining experience!!!,1
Found service above average  but that could be because we were 13 of us.,1
When I arrived at Orsay I was thrown back  in a veyr good sense.,1
Bagels are ok  but be sure not to make any special requests!,1
This is the Cheers of New York  whether you've ever been there or not.,1
It's to die for!,1
Cute and decorative.,1
I know this is the case in many nyc eateries  but here  they really cram you in to the point where it's borderline uncomfortable.,0
fine dining restaurant quality.,1
Overall a disappointing experience for that price category.,1
I've had the lunch buffet at Chennai a couple of times  when I have been in the neighborhood.,1
The food was exceptional.,1
You will be satisfied.,1
Another great place to take out-of-towners!,1
But  hey  there is anything better with a decent vegetarian selection in Astoria.,1
We were less than impressed.,0
A Thai restaurant out of rice during dinner?,1
but still my date was bad,1
Would definitely go back again.,1
I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,1
The portions are small but being that the food was so good makes up for that.,1
(and I have eaten my share) Which impresses me for having such a large amount of people to serve.,1
Sure  the setting is nice.,1
Overall a worthwhile experience.,1
The service is friendly  if not the most prompt in the world  the food is great  and the prices  while not cheap  won't put your wallet out of commission.,1
Had 1 appetizer  2 entrees and 2 cokes and the bill was ~$55.00  not including tip.,1
It's really a takeaway place  I wouldn't sit if I could take it home.,1
THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!,1
Best drumsticks over rice and sour spicy soup in town!,1
Some of the finest latin women you'll see in your life hang out at Jimmy's.,1
Slightly above average wines start at $70+ with only one selection listed at $30+.,0
Their whitefish salad is excellent--all whitefish with a little mayo.,1
And it all comes at a very reasonable price (congee  noodles  and rice dishes are no more than $3-6 each).,1
Nobody at this restaurant will give firm answers about anything and in the end  not one person takes responsibility for anything.,1
I had a great experience.,1
The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry  inedible chicken with terrible sauce.,0
I recommend this place to everyone who asks me where to go for a good meal.,1
The waitresses are nice--also you can just get counter service sit.,1
The only friendly staff member was the guy at the bar.,1
Having been a long time Ess-a-Bagel fan  I was surpised to find myself return time and time again to Murray's.,1
Go for it!,1
Highly recommended.,1
You can certainly find restaurants that offer a superior fine dining experience  but for superb food at reasonable prices  La Villa can't be beat.,1
Won't or Can't is not in the service directory.,1
I cannot imagine a friendlier staff working in a restaurant.,1
I do suggest to ask to be seated upstairs if you are looking to be a little cozy.,1
To speak of the Park Side  words can not describe.,1
The red curry is weak and tasteless  the pad thai is stuck together and lumpy  the rice is often overcooked  and the seafood is pretty sketchy.,1
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,1
Saul is pretty good  but definitely not great.,0
I would recommend Roxy's for that  but not for their food.,1
We always get a sampling of appetizers and share.,1
Overall I was impressed and will return  it's a great QPR (Quality to Price Ratio).,1
It is nearly impossible to get a table  so if you ever have the chance to go here for dinner  DO NOT pass it up.,1
Their pad penang is delicious and everything else is fantastic.,1
The puke green walls leave a lot to be desired  but the food is very good.,1
The flavors are very fresh and pretty inobtrusive  nothing flashy.,1
I like Cafe Noir dont get me wrong  it is jsut that the people who work there are evil and incompetent!!,1
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,0
But $1 for each small piece???,0
Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle)  we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.,1
big and soft as well as good lunch food.,1
No food snobs allowed  this place is for people who appreciate good food.,1
I liked the food at this quasi-thai restaurant.,1
By far the best salad I have had in a fast food restaurant.,1
Suan is a great place that I often take my friends (classmates) too.,1
Not a great place for family or general dining.,0
As for the bar  this is another bad idea.,0
Their bagels are fine  but they are a little overcooked  and not really a 'special' bagel experience.,1
Unlike HH up the block  this place actually gives you hearty and hot bagels this town is known for.,1
I thought going to Jimmys would give me a real Domincan exprience.,1
The barebecued salmon is elegantly spiced and not at all dry.,1
Same owner as the guy who owns Typhoon  which is just down the street on St. Marks and 1st Ave.,1
What generous portions!,1
The workers there also absolutely load the bagel with cream cheese (gets a little messy).,1
I was wrong.,0
The wine the service was very good too.,1
So  the menu is written in chalk above your head and it all sounds delicious.,1
The highly spiced chai tea was great too.,1
No plans to return anytime soon.,0
I have been there many times  and food is good and consistent.,1
Seriously  this is the best all you can eat in town- As everyone says  the Spicy Tuna hand rolls are the best- have 4 of these  and you've broken even.,1
There is not a single place in Chinatown where you have a nice neighborhood feeling like here.,1
While Sapphire is certainly not lacking in ambiance  and probably has the best decor of any Indian restaurant I have been to in New York City  the food was not what I had hoped for.,0
I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,1
I just do not understand what the fuss is all about.,0
The meat dishes were only so-so.,1
His wife Tanya  the hostess  completes the comforting atmosphere by being delightfully warm and gracious.,1
We liked it so much  that we will always make it a point to dine here when we visit New York.,1
The menu consisted of standard brassiere food  better then places like Balthazar etc.,1
